,loss,accuracy,val_loss,val_accuracy
27,3.2093727588653564,0.2037999927997589,2.8006293773651123,0.34860000014305115
28,3.1805202960968018,0.21250000596046448,2.7615156173706055,0.3614000082015991
29,3.1336166858673096,0.2199999988079071,2.7087247371673584,0.3643999993801117
30,3.1125969886779785,0.22495000064373016,2.6884946823120117,0.3709999918937683
31,3.069493055343628,0.22997500002384186,2.653712272644043,0.3758000135421753
32,3.0484437942504883,0.23302499949932098,2.626607894897461,0.3808000087738037
33,3.0097975730895996,0.24410000443458557,2.58769154548645,0.3880000114440918
34,3.003042459487915,0.2463500052690506,2.56439208984375,0.397599995136261
35,2.9619998931884766,0.2512750029563904,2.536128044128418,0.4027999937534332
36,2.9385342597961426,0.25690001249313354,2.5131824016571045,0.4004000127315521
37,2.9100327491760254,0.26247501373291016,2.4887585639953613,0.4047999978065491
38,2.8973963260650635,0.2674750089645386,2.4747190475463867,0.41019999980926514
39,2.8773953914642334,0.2695249915122986,2.442593574523926,0.41339999437332153
40,2.8600106239318848,0.274399995803833,2.43186354637146,0.4171999990940094
41,2.8444454669952393,0.2772749960422516,2.4110567569732666,0.41659998893737793
42,2.8076627254486084,0.2838749885559082,2.377479076385498,0.42340001463890076
43,2.7931671142578125,0.2888999879360199,2.3605852127075195,0.4300000071525574
44,2.7771661281585693,0.2943499982357025,2.3618738651275635,0.4253999888896942
45,2.754429578781128,0.2981500029563904,2.327120542526245,0.43380001187324524
46,2.740917921066284,0.2998499870300293,2.3107664585113525,0.4343999922275543
47,2.722996950149536,0.30329999327659607,2.2999114990234375,0.4442000091075897
48,2.703256130218506,0.30489999055862427,2.277585983276367,0.44679999351501465
49,2.688960313796997,0.3127500116825104,2.26293683052063,0.45019999146461487
50,2.6814088821411133,0.314175009727478,2.2583725452423096,0.44940000772476196
51,2.6588563919067383,0.31937500834465027,2.2338807582855225,0.45500001311302185
52,2.638216733932495,0.3224000036716461,2.2191545963287354,0.45660001039505005
53,2.625948905944824,0.32989999651908875,2.2114880084991455,0.45820000767707825
54,2.6076622009277344,0.32682499289512634,2.1927831172943115,0.4560000002384186
55,2.5985074043273926,0.328900009393692,2.181649923324585,0.45559999346733093
56,2.5940027236938477,0.33355000615119934,2.1719865798950195,0.46619999408721924
57,2.5722122192382812,0.3362500071525574,2.1596322059631348,0.46399998664855957
58,2.563123941421509,0.3419249951839447,2.1520328521728516,0.4674000144004822
59,2.5468084812164307,0.3468250036239624,2.1407206058502197,0.4731999933719635
60,2.543098211288452,0.34152498841285706,2.137730598449707,0.4731999933719635
61,2.529628276824951,0.3518750071525574,2.1249818801879883,0.4742000102996826
62,2.5155656337738037,0.35167500376701355,2.103459358215332,0.4763999879360199
63,2.5007989406585693,0.35269999504089355,2.095489501953125,0.4758000075817108
64,2.483095407485962,0.35864999890327454,2.0921554565429688,0.4828000068664551
65,2.4805076122283936,0.3591749966144562,2.0697829723358154,0.48100000619888306
66,2.464510679244995,0.36309999227523804,2.0697193145751953,0.48240000009536743
67,2.457855224609375,0.3647499978542328,2.059267044067383,0.4851999878883362
68,2.4413256645202637,0.3679499924182892,2.040496826171875,0.4887999892234802
69,2.4358553886413574,0.3669250011444092,2.0416648387908936,0.48420000076293945
70,2.4264328479766846,0.3715499937534332,2.0382943153381348,0.4880000054836273
71,2.4148635864257812,0.3738250136375427,2.0237159729003906,0.4943999946117401
72,2.407552480697632,0.3775250017642975,2.01654314994812,0.49619999527931213
73,2.3960344791412354,0.37802499532699585,2.0053763389587402,0.4957999885082245
74,2.3817543983459473,0.3819499909877777,2.001007318496704,0.4966000020503998
75,2.3847174644470215,0.38165000081062317,1.9835025072097778,0.5019999742507935
76,2.3744003772735596,0.38327500224113464,1.979279637336731,0.4975999891757965
77,2.361135244369507,0.3876749873161316,1.975000023841858,0.5004000067710876
78,2.346930980682373,0.3875750005245209,1.9660115242004395,0.4991999864578247
79,2.3539021015167236,0.3884750008583069,1.9606945514678955,0.5013999938964844
80,2.3254292011260986,0.3974500000476837,1.9468495845794678,0.5031999945640564
81,2.3268349170684814,0.3940500020980835,1.9391752481460571,0.503600001335144
82,2.312967538833618,0.3957499861717224,1.9329246282577515,0.5070000290870667
83,2.3088831901550293,0.4009999930858612,1.921522855758667,0.5095999836921692
84,2.298218011856079,0.40402498841285706,1.9237996339797974,0.5095999836921692
85,2.2995901107788086,0.4013749957084656,1.9165209531784058,0.5126000046730042
86,2.2881405353546143,0.40437498688697815,1.9068979024887085,0.5121999979019165
87,2.2809250354766846,0.4068250060081482,1.9029743671417236,0.5121999979019165
88,2.2765884399414062,0.40424999594688416,1.89834725856781,0.5166000127792358
89,2.2667641639709473,0.407150000333786,1.8980070352554321,0.5144000053405762
90,2.265052080154419,0.41029998660087585,1.8870265483856201,0.5145999789237976
91,2.2564210891723633,0.41167500615119934,1.8874276876449585,0.5185999870300293
92,2.238800525665283,0.41359999775886536,1.8804142475128174,0.5185999870300293
93,2.239230155944824,0.41897499561309814,1.8697582483291626,0.5278000235557556
94,2.2271549701690674,0.419950008392334,1.8603702783584595,0.525600016117096
95,2.2225756645202637,0.42045000195503235,1.8562440872192383,0.5249999761581421
96,2.219029188156128,0.4216749966144562,1.8548181056976318,0.5216000080108643
97,2.213747024536133,0.4207000136375427,1.8540515899658203,0.5281999707221985
98,2.2059760093688965,0.42480000853538513,1.8460617065429688,0.526199996471405
99,2.190068244934082,0.4268749952316284,1.8373677730560303,0.5289999842643738
100,2.2081735134124756,0.4262000024318695,1.8368457555770874,0.5311999917030334
101,2.189129590988159,0.42544999718666077,1.8329980373382568,0.5285999774932861
102,2.18457293510437,0.42934998869895935,1.8303353786468506,0.5342000126838684
103,2.168631076812744,0.4322749972343445,1.8191992044448853,0.5332000255584717
104,2.151575803756714,0.43857499957084656,1.8144170045852661,0.5343999862670898
105,2.151122570037842,0.4331499934196472,1.8162562847137451,0.5364000201225281
106,2.150965690612793,0.4344500005245209,1.806924819946289,0.5343999862670898
107,2.138695240020752,0.4397749900817871,1.798876166343689,0.5371999740600586
108,2.135483980178833,0.4404500126838684,1.7951818704605103,0.5407999753952026
109,2.1309375762939453,0.44029998779296875,1.7944252490997314,0.5400000214576721
110,2.1405606269836426,0.4395500123500824,1.7913157939910889,0.5414000153541565
111,2.1291143894195557,0.43972501158714294,1.7882542610168457,0.5400000214576721
112,2.125689744949341,0.44302499294281006,1.7836133241653442,0.5382000207901001
113,2.1065638065338135,0.44567498564720154,1.778894305229187,0.5424000024795532
114,2.1098883152008057,0.4487749934196472,1.7745881080627441,0.5440000295639038
115,2.1040709018707275,0.44872498512268066,1.7716612815856934,0.5447999835014343
116,2.1033637523651123,0.4457249939441681,1.7675340175628662,0.5432000160217285
117,2.08921217918396,0.44702500104904175,1.7690691947937012,0.5460000038146973
118,2.0880672931671143,0.4514249861240387,1.7597302198410034,0.548799991607666
119,2.088954210281372,0.4531500041484833,1.7595566511154175,0.5479999780654907
120,2.0780463218688965,0.45352500677108765,1.7493138313293457,0.548799991607666
121,2.0798609256744385,0.4483250081539154,1.754626989364624,0.5515999794006348
122,2.0730397701263428,0.45605000853538513,1.7446675300598145,0.5547999739646912
123,2.0593795776367188,0.45844998955726624,1.738770842552185,0.5526000261306763
124,2.0632543563842773,0.4591499865055084,1.7369232177734375,0.5547999739646912
125,2.062302589416504,0.459075003862381,1.7424869537353516,0.5569999814033508
126,2.0498225688934326,0.45934998989105225,1.7345141172409058,0.5558000206947327
127,2.051311492919922,0.46092501282691956,1.734176754951477,0.5547999739646912
128,2.038271427154541,0.462924987077713,1.725852131843567,0.557200014591217
129,2.0430173873901367,0.4652999937534332,1.729970097541809,0.5547999739646912
130,2.0187323093414307,0.46825000643730164,1.7198244333267212,0.5564000010490417
131,2.0293309688568115,0.46755000948905945,1.7161256074905396,0.5587999820709229
132,2.022193193435669,0.4666999876499176,1.7134792804718018,0.5573999881744385
133,2.0151219367980957,0.46582499146461487,1.7094215154647827,0.5604000091552734
134,2.010622262954712,0.46837499737739563,1.7063482999801636,0.5601999759674072
135,2.0186820030212402,0.46662500500679016,1.7086759805679321,0.5637999773025513
136,2.011551856994629,0.46904999017715454,1.704087495803833,0.5613999962806702
137,2.0167500972747803,0.4675999879837036,1.6972298622131348,0.5613999962806702
138,2.0031042098999023,0.47350001335144043,1.6928447484970093,0.5622000098228455
139,2.0032923221588135,0.4724999964237213,1.6965863704681396,0.5568000078201294
140,1.9957339763641357,0.4774250090122223,1.6902458667755127,0.5608000159263611
141,1.9847387075424194,0.47279998660087585,1.6914805173873901,0.5573999881744385
142,1.9786109924316406,0.4789249897003174,1.6866430044174194,0.5641999840736389
143,2.001777410507202,0.4749999940395355,1.6863447427749634,0.5609999895095825
144,1.9832253456115723,0.47804999351501465,1.6889121532440186,0.5618000030517578
145,1.9706697463989258,0.47817501425743103,1.6858540773391724,0.5601999759674072
146,1.9693318605422974,0.4777750074863434,1.6807689666748047,0.5627999901771545
147,1.9665254354476929,0.48065000772476196,1.6766546964645386,0.5640000104904175
148,1.9718115329742432,0.48147499561309814,1.6772791147232056,0.5616000294685364
149,1.9759405851364136,0.47722500562667847,1.6766611337661743,0.5627999901771545
150,1.9607934951782227,0.4815250039100647,1.671276330947876,0.5667999982833862
151,1.9567954540252686,0.4865249991416931,1.665547251701355,0.5662000179290771
152,1.9460046291351318,0.4855250120162964,1.6644593477249146,0.5684000253677368
153,1.9591113328933716,0.48100000619888306,1.664200782775879,0.5666000247001648
154,1.9389113187789917,0.4869999885559082,1.6567450761795044,0.5703999996185303
155,1.9413377046585083,0.4914500117301941,1.6607543230056763,0.5690000057220459
156,1.9313362836837769,0.48989999294281006,1.6544078588485718,0.567799985408783
157,1.9277607202529907,0.4892750084400177,1.6495040655136108,0.5730000138282776
158,1.9324105978012085,0.4862250089645386,1.6434539556503296,0.5722000002861023
159,1.9282331466674805,0.49137499928474426,1.6410900354385376,0.5723999738693237
160,1.9241724014282227,0.48945000767707825,1.6432362794876099,0.5694000124931335
161,1.912957787513733,0.49092501401901245,1.6442139148712158,0.5738000273704529
162,1.918169379234314,0.4932999908924103,1.6421500444412231,0.5738000273704529
163,1.91294527053833,0.4925749897956848,1.64286470413208,0.5752000212669373
164,1.9218536615371704,0.48965001106262207,1.6437427997589111,0.5741999745368958
